Benchmark,EPS Type,PE Type,EPS Change (%),PE Change (%),Adjusted EPS,Adjusted PE,Implied Index Level,Implied Return (%),Current EPS,Current PE,Current Index Level
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,163.99999999999997,17.919999999999998,2938.879999999999,-3.3306690738754696e-14,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,163.99999999999997,19.712,3232.7679999999996,9.999999999999986,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,163.99999999999997,21.503999999999998,3526.655999999999,19.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,29.999999999999982,163.99999999999997,23.296,3820.5439999999994,29.999999999999982,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,39.99999999999998,163.99999999999997,25.088,4114.432,39.99999999999999,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,49.99999999999998,163.99999999999997,26.88,4408.319999999999,49.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-50.0,180.39999999999998,8.96,1616.384,-45.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-40.0,180.39999999999998,10.752,1939.6607999999999,-34.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-30.000000000000004,180.39999999999998,12.544,2262.9375999999997,-23.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-20.000000000000007,180.39999999999998,14.336,2586.2144,-12.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-10.000000000000009,180.39999999999998,16.128,2909.4911999999995,-1.000000000000023,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,-1.1102230246251565e-14,180.39999999999998,17.919999999999998,3232.767999999999,9.999999999999964,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,9.999999999999986,180.39999999999998,19.712,3556.0447999999997,20.999999999999975,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,19.999999999999986,180.39999999999998,21.503999999999998,3879.3215999999993,31.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,29.999999999999982,180.39999999999998,23.296,4202.598399999999,42.99999999999995,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,39.99999999999998,180.39999999999998,25.088,4525.8751999999995,53.99999999999998,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,9.999999999999986,49.99999999999998,180.39999999999998,26.88,4849.151999999999,64.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,-50.0,196.79999999999995,8.96,1763.3279999999997,-40.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,-40.0,196.79999999999995,10.752,2115.9936,-28.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,-30.000000000000004,196.79999999999995,12.544,2468.6591999999996,-16.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,-20.000000000000007,196.79999999999995,14.336,2821.3247999999994,-4.000000000000026,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,-10.000000000000009,196.79999999999995,16.128,3173.990399999999,7.999999999999963,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,-1.1102230246251565e-14,196.79999999999995,17.919999999999998,3526.655999999999,19.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,9.999999999999986,196.79999999999995,19.712,3879.321599999999,31.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,19.999999999999986,196.79999999999995,21.503999999999998,4231.987199999999,43.99999999999995,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,29.999999999999982,196.79999999999995,23.296,4584.652799999999,55.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,39.99999999999998,196.79999999999995,25.088,4937.318399999999,67.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,19.999999999999986,49.99999999999998,196.79999999999995,26.88,5289.983999999999,79.99999999999994,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,-50.0,213.19999999999996,8.96,1910.272,-35.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,-40.0,213.19999999999996,10.752,2292.3264,-22.000000000000007,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,-30.000000000000004,213.19999999999996,12.544,2674.3807999999995,-9.00000000000002,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,-20.000000000000007,213.19999999999996,14.336,3056.4351999999994,3.9999999999999813,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,-10.000000000000009,213.19999999999996,16.128,3438.4895999999994,16.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,-1.1102230246251565e-14,213.19999999999996,17.919999999999998,3820.543999999999,29.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,9.999999999999986,213.19999999999996,19.712,4202.598399999999,42.99999999999995,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,19.999999999999986,213.19999999999996,21.503999999999998,4584.652799999999,55.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,29.999999999999982,213.19999999999996,23.296,4966.707199999999,68.99999999999994,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,39.99999999999998,213.19999999999996,25.088,5348.761599999999,81.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,29.999999999999982,49.99999999999998,213.19999999999996,26.88,5730.815999999999,94.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,-50.0,229.6,8.96,2057.2160000000003,-29.999999999999993,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,-40.0,229.6,10.752,2468.6592,-16.000000000000004,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,-30.000000000000004,229.6,12.544,2880.1024,-2.0000000000000018,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,-20.000000000000007,229.6,14.336,3291.5456,11.99999999999999,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,-10.000000000000009,229.6,16.128,3702.9888,26.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,-1.1102230246251565e-14,229.6,17.919999999999998,4114.432,39.99999999999999,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,9.999999999999986,229.6,19.712,4525.8751999999995,53.99999999999998,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,229.6,21.503999999999998,4937.318399999999,67.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,229.6,23.296,5348.7616,81.99999999999999,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,229.6,25.088,5760.2048,96.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,229.6,26.88,6171.647999999999,109.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,-50.0,245.99999999999997,8.96,2204.16,-25.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,-40.0,245.99999999999997,10.752,2644.9919999999997,-10.000000000000009,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,245.99999999999997,12.544,3085.8239999999996,4.999999999999982,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,-20.000000000000007,245.99999999999997,14.336,3526.6559999999995,19.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,-10.000000000000009,245.99999999999997,16.128,3967.4879999999994,34.999999999999964,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,-1.1102230246251565e-14,245.99999999999997,17.919999999999998,4408.319999999999,49.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,9.999999999999986,245.99999999999997,19.712,4849.151999999999,64.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,19.999999999999986,245.99999999999997,21.503999999999998,5289.983999999999,79.99999999999994,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,29.999999999999982,245.99999999999997,23.296,5730.815999999999,94.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,39.99999999999998,245.99999999999997,25.088,6171.647999999999,109.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,49.99999999999998,49.99999999999998,245.99999999999997,26.88,6612.479999999999,124.99999999999996,164.0,17.92,2938.88
Russell 2000,fwd_2y,fwd_2y,-50.0,-50.0,90.0,8.35,751.5,-75.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,-40.0,90.0,10.02,901.8,-70.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,-30.000000000000004,90.0,11.69,1052.1,-65.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,-20.000000000000007,90.0,13.359999999999998,1202.3999999999999,-60.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,-10.000000000000009,90.0,15.029999999999998,1352.6999999999998,-55.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,-1.1102230246251565e-14,90.0,16.699999999999996,1502.9999999999995,-50.00000000000002,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,9.999999999999986,90.0,18.369999999999997,1653.2999999999997,-45.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,19.999999999999986,90.0,20.039999999999996,1803.5999999999997,-40.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,29.999999999999982,90.0,21.709999999999997,1953.8999999999999,-35.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,39.99999999999998,90.0,23.38,2104.2,-30.000000000000004,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-50.0,49.99999999999998,90.0,25.049999999999994,2254.4999999999995,-25.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,-50.0,108.0,8.35,901.8,-70.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,-40.0,108.0,10.02,1082.1599999999999,-64.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,-30.000000000000004,108.0,11.69,1262.52,-58.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,-20.000000000000007,108.0,13.359999999999998,1442.8799999999997,-52.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,-10.000000000000009,108.0,15.029999999999998,1623.2399999999998,-46.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,-1.1102230246251565e-14,108.0,16.699999999999996,1803.5999999999995,-40.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,9.999999999999986,108.0,18.369999999999997,1983.9599999999998,-34.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,19.999999999999986,108.0,20.039999999999996,2164.3199999999997,-28.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,29.999999999999982,108.0,21.709999999999997,2344.68,-22.000000000000007,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,39.99999999999998,108.0,23.38,2525.04,-16.000000000000004,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-40.0,49.99999999999998,108.0,25.049999999999994,2705.399999999999,-10.000000000000032,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,-50.0,125.99999999999999,8.35,1052.1,-65.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,-40.0,125.99999999999999,10.02,1262.5199999999998,-58.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,-30.000000000000004,125.99999999999999,11.69,1472.9399999999998,-51.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,-20.000000000000007,125.99999999999999,13.359999999999998,1683.3599999999994,-44.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,-10.000000000000009,125.99999999999999,15.029999999999998,1893.7799999999995,-37.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,-1.1102230246251565e-14,125.99999999999999,16.699999999999996,2104.1999999999994,-30.00000000000003,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,9.999999999999986,125.99999999999999,18.369999999999997,2314.6199999999994,-23.00000000000002,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,19.999999999999986,125.99999999999999,20.039999999999996,2525.039999999999,-16.000000000000036,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,29.999999999999982,125.99999999999999,21.709999999999997,2735.459999999999,-9.00000000000003,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,39.99999999999998,125.99999999999999,23.38,2945.8799999999997,-2.000000000000013,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-30.000000000000004,49.99999999999998,125.99999999999999,25.049999999999994,3156.299999999999,4.99999999999996,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,-50.0,144.0,8.35,1202.3999999999999,-60.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,-40.0,144.0,10.02,1442.8799999999999,-52.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,-30.000000000000004,144.0,11.69,1683.36,-44.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,-20.000000000000007,144.0,13.359999999999998,1923.8399999999997,-36.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,-10.000000000000009,144.0,15.029999999999998,2164.3199999999997,-28.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,-1.1102230246251565e-14,144.0,16.699999999999996,2404.7999999999993,-20.00000000000003,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,9.999999999999986,144.0,18.369999999999997,2645.2799999999997,-12.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,19.999999999999986,144.0,20.039999999999996,2885.7599999999993,-4.000000000000026,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,29.999999999999982,144.0,21.709999999999997,3126.24,4.0000000000000036,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,39.99999999999998,144.0,23.38,3366.72,11.99999999999999,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-20.000000000000007,49.99999999999998,144.0,25.049999999999994,3607.199999999999,19.99999999999997,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,-50.0,161.99999999999997,8.35,1352.6999999999998,-55.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,-40.0,161.99999999999997,10.02,1623.2399999999996,-46.00000000000002,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,-30.000000000000004,161.99999999999997,11.69,1893.7799999999995,-37.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,-20.000000000000007,161.99999999999997,13.359999999999998,2164.3199999999993,-28.000000000000025,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,-10.000000000000009,161.99999999999997,15.029999999999998,2434.859999999999,-19.00000000000003,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,-1.1102230246251565e-14,161.99999999999997,16.699999999999996,2705.3999999999987,-10.000000000000043,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,9.999999999999986,161.99999999999997,18.369999999999997,2975.939999999999,-1.000000000000023,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,19.999999999999986,161.99999999999997,20.039999999999996,3246.4799999999987,7.999999999999963,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,29.999999999999982,161.99999999999997,21.709999999999997,3517.019999999999,16.99999999999997,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,39.99999999999998,161.99999999999997,23.38,3787.559999999999,25.99999999999998,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-10.000000000000009,49.99999999999998,161.99999999999997,25.049999999999994,4058.099999999998,34.99999999999994,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,-50.0,179.99999999999997,8.35,1502.9999999999998,-50.0,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,-40.0,179.99999999999997,10.02,1803.5999999999997,-40.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,-30.000000000000004,179.99999999999997,11.69,2104.1999999999994,-30.00000000000003,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,-20.000000000000007,179.99999999999997,13.359999999999998,2404.7999999999993,-20.00000000000003,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,-10.000000000000009,179.99999999999997,15.029999999999998,2705.399999999999,-10.000000000000032,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,-1.1102230246251565e-14,179.99999999999997,16.699999999999996,3005.9999999999986,-4.440892098500626e-14,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,9.999999999999986,179.99999999999997,18.369999999999997,3306.599999999999,9.999999999999964,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,19.999999999999986,179.99999999999997,20.039999999999996,3607.1999999999985,19.99999999999995,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,29.999999999999982,179.99999999999997,21.709999999999997,3907.799999999999,29.99999999999996,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,39.99999999999998,179.99999999999997,23.38,4208.399999999999,39.99999999999994,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,-1.1102230246251565e-14,49.99999999999998,179.99999999999997,25.049999999999994,4508.999999999998,49.999999999999936,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,-50.0,197.99999999999997,8.35,1653.2999999999997,-45.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,-40.0,197.99999999999997,10.02,1983.9599999999996,-34.00000000000002,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,-30.000000000000004,197.99999999999997,11.69,2314.6199999999994,-23.00000000000002,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,-20.000000000000007,197.99999999999997,13.359999999999998,2645.2799999999993,-12.000000000000021,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,-10.000000000000009,197.99999999999997,15.029999999999998,2975.939999999999,-1.000000000000023,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,-1.1102230246251565e-14,197.99999999999997,16.699999999999996,3306.5999999999985,9.999999999999943,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,9.999999999999986,197.99999999999997,18.369999999999997,3637.259999999999,20.99999999999995,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,19.999999999999986,197.99999999999997,20.039999999999996,3967.9199999999987,31.99999999999996,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,29.999999999999982,197.99999999999997,21.709999999999997,4298.579999999999,42.99999999999997,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,39.99999999999998,197.99999999999997,23.38,4629.239999999999,53.99999999999996,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,9.999999999999986,49.99999999999998,197.99999999999997,25.049999999999994,4959.899999999998,64.99999999999993,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,-50.0,215.99999999999994,8.35,1803.5999999999995,-40.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,-40.0,215.99999999999994,10.02,2164.3199999999993,-28.000000000000025,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,-30.000000000000004,215.99999999999994,11.69,2525.039999999999,-16.000000000000036,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,-20.000000000000007,215.99999999999994,13.359999999999998,2885.759999999999,-4.000000000000037,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,-10.000000000000009,215.99999999999994,15.029999999999998,3246.4799999999987,7.999999999999963,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,-1.1102230246251565e-14,215.99999999999994,16.699999999999996,3607.199999999998,19.99999999999993,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,9.999999999999986,215.99999999999994,18.369999999999997,3967.9199999999983,31.99999999999994,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,19.999999999999986,215.99999999999994,20.039999999999996,4328.639999999998,43.99999999999993,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,29.999999999999982,215.99999999999994,21.709999999999997,4689.359999999998,55.999999999999936,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,39.99999999999998,215.99999999999994,23.38,5050.079999999998,67.99999999999993,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,19.999999999999986,49.99999999999998,215.99999999999994,25.049999999999994,5410.799999999997,79.99999999999991,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,-50.0,233.99999999999997,8.35,1953.8999999999996,-35.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,-40.0,233.99999999999997,10.02,2344.68,-22.000000000000007,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,-30.000000000000004,233.99999999999997,11.69,2735.4599999999996,-9.00000000000002,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,-20.000000000000007,233.99999999999997,13.359999999999998,3126.239999999999,3.999999999999959,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,-10.000000000000009,233.99999999999997,15.029999999999998,3517.019999999999,16.99999999999997,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,-1.1102230246251565e-14,233.99999999999997,16.699999999999996,3907.7999999999984,29.999999999999936,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,9.999999999999986,233.99999999999997,18.369999999999997,4298.579999999999,42.99999999999997,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,19.999999999999986,233.99999999999997,20.039999999999996,4689.359999999999,55.99999999999996,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,29.999999999999982,233.99999999999997,21.709999999999997,5080.1399999999985,68.99999999999994,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,39.99999999999998,233.99999999999997,23.38,5470.919999999999,81.99999999999996,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,29.999999999999982,49.99999999999998,233.99999999999997,25.049999999999994,5861.699999999998,94.99999999999993,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,-50.0,251.99999999999997,8.35,2104.2,-30.000000000000004,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,-40.0,251.99999999999997,10.02,2525.0399999999995,-16.000000000000014,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,-30.000000000000004,251.99999999999997,11.69,2945.8799999999997,-2.000000000000013,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,-20.000000000000007,251.99999999999997,13.359999999999998,3366.719999999999,11.999999999999966,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,-10.000000000000009,251.99999999999997,15.029999999999998,3787.559999999999,25.99999999999998,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,-1.1102230246251565e-14,251.99999999999997,16.699999999999996,4208.399999999999,39.99999999999994,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,9.999999999999986,251.99999999999997,18.369999999999997,4629.239999999999,53.99999999999996,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,19.999999999999986,251.99999999999997,20.039999999999996,5050.079999999998,67.99999999999993,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,29.999999999999982,251.99999999999997,21.709999999999997,5470.919999999998,81.99999999999994,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,39.99999999999998,251.99999999999997,23.38,5891.759999999999,95.99999999999997,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,39.99999999999998,49.99999999999998,251.99999999999997,25.049999999999994,6312.599999999998,109.99999999999991,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,49.99999999999998,-50.0,269.99999999999994,8.35,2254.4999999999995,-25.00000000000001,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,49.99999999999998,-40.0,269.99999999999994,10.02,2705.399999999999,-10.000000000000032,180.0,16.7,3006.0
Russell 2000,fwd_2y,fwd_2y,49.99999999999998,-30.000000000000004,269.99999999999994,11.69,3156.2999999999993,4.999999999999982,180.0,16.7,3006.0
