Benchmark,EPS Type,PE Type,EPS Change (%),PE Change (%),Interest Rate Change (bps),Adjusted EPS,Adjusted PE,Adjusted Interest Rate,Implied Index Level,Implied Return (%),Current EPS,Current PE,Current Index Level,Current Interest Rate
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,-150,17.999999999999996,9.9,2.75,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,-125,17.999999999999996,9.9,3.0,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,-100,17.999999999999996,9.9,3.25,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,-75,17.999999999999996,9.9,3.5,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,-50,17.999999999999996,9.9,3.75,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,-25,17.999999999999996,9.9,4.0,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,0,17.999999999999996,9.9,4.25,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,25,17.999999999999996,9.9,4.5,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,50,17.999999999999996,9.9,4.75,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,75,17.999999999999996,9.9,5.0,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,100,17.999999999999996,9.9,5.25,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,125,17.999999999999996,9.9,5.5,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,150,17.999999999999996,9.9,5.75,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,175,17.999999999999996,9.9,6.0,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,200,17.999999999999996,9.9,6.25,178.19999999999996,-40.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-200,17.999999999999996,11.549999999999999,2.25,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-175,17.999999999999996,11.549999999999999,2.5,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-150,17.999999999999996,11.549999999999999,2.75,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-125,17.999999999999996,11.549999999999999,3.0,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-100,17.999999999999996,11.549999999999999,3.25,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-75,17.999999999999996,11.549999999999999,3.5,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-50,17.999999999999996,11.549999999999999,3.75,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,-25,17.999999999999996,11.549999999999999,4.0,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,0,17.999999999999996,11.549999999999999,4.25,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,25,17.999999999999996,11.549999999999999,4.5,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,50,17.999999999999996,11.549999999999999,4.75,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,75,17.999999999999996,11.549999999999999,5.0,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,100,17.999999999999996,11.549999999999999,5.25,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,125,17.999999999999996,11.549999999999999,5.5,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,150,17.999999999999996,11.549999999999999,5.75,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,175,17.999999999999996,11.549999999999999,6.0,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,200,17.999999999999996,11.549999999999999,6.25,207.89999999999995,-30.000000000000014,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-200,17.999999999999996,13.2,2.25,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-175,17.999999999999996,13.2,2.5,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-150,17.999999999999996,13.2,2.75,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-125,17.999999999999996,13.2,3.0,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-100,17.999999999999996,13.2,3.25,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-75,17.999999999999996,13.2,3.5,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-50,17.999999999999996,13.2,3.75,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,-25,17.999999999999996,13.2,4.0,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,0,17.999999999999996,13.2,4.25,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,25,17.999999999999996,13.2,4.5,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,50,17.999999999999996,13.2,4.75,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,75,17.999999999999996,13.2,5.0,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,100,17.999999999999996,13.2,5.25,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,125,17.999999999999996,13.2,5.5,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,150,17.999999999999996,13.2,5.75,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,175,17.999999999999996,13.2,6.0,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,200,17.999999999999996,13.2,6.25,237.59999999999994,-20.000000000000018,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-200,17.999999999999996,14.849999999999998,2.25,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-175,17.999999999999996,14.849999999999998,2.5,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-150,17.999999999999996,14.849999999999998,2.75,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-125,17.999999999999996,14.849999999999998,3.0,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-100,17.999999999999996,14.849999999999998,3.25,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-75,17.999999999999996,14.849999999999998,3.5,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-50,17.999999999999996,14.849999999999998,3.75,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,-25,17.999999999999996,14.849999999999998,4.0,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,0,17.999999999999996,14.849999999999998,4.25,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,25,17.999999999999996,14.849999999999998,4.5,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,50,17.999999999999996,14.849999999999998,4.75,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,75,17.999999999999996,14.849999999999998,5.0,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,100,17.999999999999996,14.849999999999998,5.25,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,125,17.999999999999996,14.849999999999998,5.5,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,150,17.999999999999996,14.849999999999998,5.75,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,175,17.999999999999996,14.849999999999998,6.0,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,200,17.999999999999996,14.849999999999998,6.25,267.2999999999999,-10.000000000000032,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-200,17.999999999999996,16.499999999999996,2.25,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-175,17.999999999999996,16.499999999999996,2.5,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-150,17.999999999999996,16.499999999999996,2.75,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-125,17.999999999999996,16.499999999999996,3.0,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-100,17.999999999999996,16.499999999999996,3.25,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-75,17.999999999999996,16.499999999999996,3.5,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-50,17.999999999999996,16.499999999999996,3.75,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,-25,17.999999999999996,16.499999999999996,4.0,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,0,17.999999999999996,16.499999999999996,4.25,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,25,17.999999999999996,16.499999999999996,4.5,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,50,17.999999999999996,16.499999999999996,4.75,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,75,17.999999999999996,16.499999999999996,5.0,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,100,17.999999999999996,16.499999999999996,5.25,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,125,17.999999999999996,16.499999999999996,5.5,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,150,17.999999999999996,16.499999999999996,5.75,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,175,17.999999999999996,16.499999999999996,6.0,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,-1.1102230246251565e-14,200,17.999999999999996,16.499999999999996,6.25,296.9999999999999,-3.3306690738754696e-14,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-200,17.999999999999996,18.15,2.25,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-175,17.999999999999996,18.15,2.5,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-150,17.999999999999996,18.15,2.75,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-125,17.999999999999996,18.15,3.0,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-100,17.999999999999996,18.15,3.25,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-75,17.999999999999996,18.15,3.5,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-50,17.999999999999996,18.15,3.75,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,-25,17.999999999999996,18.15,4.0,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,0,17.999999999999996,18.15,4.25,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,25,17.999999999999996,18.15,4.5,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,50,17.999999999999996,18.15,4.75,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,75,17.999999999999996,18.15,5.0,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,100,17.999999999999996,18.15,5.25,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,125,17.999999999999996,18.15,5.5,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,150,17.999999999999996,18.15,5.75,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,175,17.999999999999996,18.15,6.0,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,9.999999999999986,200,17.999999999999996,18.15,6.25,326.69999999999993,9.999999999999986,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-200,17.999999999999996,19.799999999999997,2.25,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-175,17.999999999999996,19.799999999999997,2.5,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-150,17.999999999999996,19.799999999999997,2.75,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-125,17.999999999999996,19.799999999999997,3.0,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-100,17.999999999999996,19.799999999999997,3.25,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-75,17.999999999999996,19.799999999999997,3.5,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-50,17.999999999999996,19.799999999999997,3.75,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,-25,17.999999999999996,19.799999999999997,4.0,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,0,17.999999999999996,19.799999999999997,4.25,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,25,17.999999999999996,19.799999999999997,4.5,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,50,17.999999999999996,19.799999999999997,4.75,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,75,17.999999999999996,19.799999999999997,5.0,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,100,17.999999999999996,19.799999999999997,5.25,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,125,17.999999999999996,19.799999999999997,5.5,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,150,17.999999999999996,19.799999999999997,5.75,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,175,17.999999999999996,19.799999999999997,6.0,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,19.999999999999986,200,17.999999999999996,19.799999999999997,6.25,356.39999999999986,19.99999999999995,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,29.999999999999982,-200,17.999999999999996,21.449999999999996,2.25,386.09999999999985,29.99999999999996,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,29.999999999999982,-175,17.999999999999996,21.449999999999996,2.5,386.09999999999985,29.99999999999996,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,29.999999999999982,-150,17.999999999999996,21.449999999999996,2.75,386.09999999999985,29.99999999999996,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,29.999999999999982,-125,17.999999999999996,21.449999999999996,3.0,386.09999999999985,29.99999999999996,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,29.999999999999982,-100,17.999999999999996,21.449999999999996,3.25,386.09999999999985,29.99999999999996,18.0,16.5,297.0,4.25
FTSE All‑World,fwd_1y,fwd_1y,-1.1102230246251565e-14,29.999999999999982,-75,17.999999999999996,21.449999999999996,3.5,386.09999999999985,29.99999999999996,18.0,16.5,297.0,4.25
